marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_product	review_headline	review_body	review_date	sentiment
UK	dVxfWLNrX35o5T	QzeJMVCvAVNpo39o	H2z1rtbOej	6297742764	Toaster Model CyXG3	Air Conditioner	5	28	64	N	N	Excellent Microwave	This is a fantastic Toaster. I would recommend it.	2016-09-18	neutral
DE	PpLIK0PiE01OiF	gJaAbI8ZOBDZVPkw	n7LhIlkRAY	3776724615	Air Conditioner Model h7nZM	Air Conditioner	4	58	43	N	N	Excellent Blender	This is a fantastic Blender. I would recommend it.	2011-10-22	neutral
US	wsrGmDf4xRhuDt	N1aq1G7Fivv1UELG	VbdDHUZ1rF	8582866786	Air Conditioner Model SazeT	Toaster	1	61	63	N	Y	Excellent Blender	This is a unsatisfactory Toaster. I would not recommend it.	2014-09-29	positive
DE	K6GiDAikpGhIR8	uFuXY1mr1Nn0dYTK	7kgALwTUdV	5892389325	Toaster Model jpkB9	Blender	3	42	44	N	N	Not good Toaster	This is a poor Air Conditioner. I would recommend it.	2022-09-01	positive
UK	RAbSvBAln22too	DkFT6AUFLGKeaVqa	FMMKQ8nWvo	9615455280	Microwave Model xlV6f	Air Conditioner	5	53	62	N	N	Not good Blender	This is a poor Blender. I would not recommend it.	2017-09-12	positive
US	qIQ1N233RdV1fL	6hLM9SXqc3WJm1YM	JC3lcVRbO2	1498894764	Toaster Model prDwP	Blender	2	21	11	Y	Y	Terrible Air Conditioner	This is a poor Microwave. I would recommend it.	2011-04-10	negative
US	pKVyq2HOnk0fVN	yKk88IVKtphCMMiF	HZrFMBvw11	6804390547	Toaster Model QokE8	Toaster	1	59	47	Y	N	Not good Microwave	This is a excellent Toaster. I would recommend it.	2018-12-14	positive
FR	vjEfwxrut7kbmd	upBFUM4L188j8cFt	SYnpSbZddh	4418137357	Blender Model T33Gi	Microwave	1	17	78	Y	Y	Not good Refrigerator	This is a mediocre Blender. I would recommend it.	2017-10-30	negative
FR	n2PEPHC96HisPJ	gnUmYpy5KXz0D5jb	ZzNwtr1zEJ	1876338584	Refrigerator Model QT2lQ	Microwave	4	69	20	N	Y	Average Toaster	This is a fantastic Refrigerator. I would not recommend it.	2017-05-24	neutral
US	GkvjRQrZ3pAiip	di2SF232brHMYMhR	7htxegNTrt	7698317855	Blender Model XHjPH	Air Conditioner	3	62	72	N	Y	Excellent Air Conditioner	This is a mediocre Refrigerator. I would recommend it.	2022-06-23	negative
CA	bQq8ZQJCWtPV7M	hrrNOgQvSjQjHEbq	0fFza2qpXa	2991455160	Air Conditioner Model FpMBy	Blender	3	6	6	Y	Y	Average Microwave	This is a poor Microwave. I would recommend it.	2012-06-23	neutral
US	Nihc9xhDUn7lBm	AANZzisnqRDyToXf	CweZy5emKo	8546222050	Refrigerator Model R3Wz3	Toaster	5	57	40	Y	Y	Average Blender	This is a mediocre Refrigerator. I would not recommend it.	2015-11-22	neutral
CA	uI4b7hv3fys4bI	6kF63c9xaaHJrFZQ	9mvwhs1H45	6152802146	Air Conditioner Model 7SoVN	Toaster	2	39	56	Y	N	Great Air Conditioner	This is a poor Blender. I would not recommend it.	2012-10-03	negative
US	YuonQWKfi5keSF	4jGNWuJ2KDyjm3Jy	JWeFPO1YeI	4747176597	Microwave Model NzBU4	Blender	2	67	55	Y	Y	Excellent Microwave	This is a poor Air Conditioner. I would recommend it.	2023-06-09	negative
CA	hHiZxmrdXLxMpm	wCPJ6wxpAaqacWvK	xXoUrMwden	6834291179	Blender Model nquZB	Air Conditioner	3	3	90	Y	N	Great Air Conditioner	This is a unsatisfactory Blender. I would not recommend it.	2019-10-29	neutral
US	ys6V8cgVA1dXUk	cJ02chjCf3AwDxDc	b8r1KXi3WA	9774602514	Toaster Model nkxuC	Air Conditioner	4	19	98	Y	N	Excellent Toaster	This is a fantastic Refrigerator. I would recommend it.	2016-11-05	neutral
DE	Cyu8skIHeLmYSm	HE7EVhJVLveppRzE	2y4hY40E1W	6280839160	Blender Model oExQl	Blender	1	49	14	Y	N	Great Refrigerator	This is a poor Air Conditioner. I would not recommend it.	2017-12-18	positive
CA	GRQUQHFNiuv6sL	pouf42uONyza2SAi	rkPLujQ72k	3493559241	Refrigerator Model nixwY	Blender	4	24	71	N	N	Not good Refrigerator	This is a unsatisfactory Toaster. I would recommend it.	2023-01-06	neutral
CA	l9RBvOuFSTOEet	Dy3ujFstpCXWVCBf	yEUCG6NQiP	6572617579	Blender Model 34okk	Refrigerator	2	93	17	Y	Y	Great Blender	This is a mediocre Microwave. I would not recommend it.	2023-02-11	neutral
US	SYtGFM8DXAzNw1	z6k1K3cxhpwbHAJS	ETnW4x1yyd	2683577342	Refrigerator Model tvfWn	Refrigerator	4	52	86	Y	N	Great Air Conditioner	This is a fantastic Microwave. I would recommend it.	2022-03-15	negative
US	solPxNbhTc9NDA	YSya49TYu2B3vhSD	IBoUCe9PvR	6679458718	Toaster Model HHeSA	Toaster	5	35	94	N	Y	Average Blender	This is a fantastic Toaster. I would not recommend it.	2016-11-12	neutral
CA	ymzzWyheQKGQNX	6oLpuewJ9Tfh1DSS	GBEfgoNKAv	9411753324	Toaster Model TxRgy	Microwave	2	94	80	N	Y	Average Air Conditioner	This is a mediocre Air Conditioner. I would not recommend it.	2011-05-22	positive
DE	YaGtXwxPTdkjX8	yQrRkhL5ACu75isM	SaltGjBSZj	3185085821	Refrigerator Model f6EXH	Microwave	2	16	72	Y	N	Great Blender	This is a unsatisfactory Refrigerator. I would recommend it.	2012-02-05	neutral
UK	CI0WXToTUnnVi1	gvXKMLOTYjHfF1Hb	vhxbRiIgoC	2289699050	Air Conditioner Model LGIxO	Blender	3	89	95	Y	Y	Not good Toaster	This is a mediocre Refrigerator. I would not recommend it.	2020-05-04	positive
US	hg42SXOS4mdMBn	L3BJ7HrkKFnXczZC	s1PNa8zh0P	4234015448	Blender Model uR2Gj	Air Conditioner	1	58	22	N	N	Terrible Toaster	This is a excellent Blender. I would not recommend it.	2010-08-14	negative
CA	u23FDDvioPr2Pb	aiiLqam1noBUBo1D	O48ONtuCpO	5900991283	Air Conditioner Model v3tzc	Refrigerator	5	61	25	Y	N	Great Blender	This is a unsatisfactory Microwave. I would recommend it.	2013-06-25	negative
CA	WNoZQkUv2QGomt	X1Mt4hKBpuDVafga	SHGzXschHN	8390247933	Toaster Model NqCK3	Blender	4	8	98	N	N	Average Refrigerator	This is a fantastic Microwave. I would not recommend it.	2021-11-10	neutral
CA	jclQrQ4SYFjHcJ	diy2LI8LnhudUQIG	tisE2q8sQb	6464284958	Air Conditioner Model qP6cf	Refrigerator	5	15	65	N	Y	Great Toaster	This is a mediocre Air Conditioner. I would recommend it.	2014-12-29	positive
CA	U7RNMoV4iqoq08	PVXMU1MXuWwvnkfP	FozgaYP7nd	4851538180	Toaster Model xDEXs	Blender	5	54	44	Y	N	Great Toaster	This is a fantastic Toaster. I would recommend it.	2014-12-22	neutral
FR	ZNWOrRbzLZ2Uof	D6wWcAREECM2ZHkn	Xn8Bt6srwE	2172079830	Microwave Model LFQ7Z	Refrigerator	4	30	50	N	N	Great Toaster	This is a fantastic Refrigerator. I would not recommend it.	2011-08-27	positive
FR	F6PmG1YcG7gdsy	HtFVa4WwnGlwAxl3	wqnHcyYdey	9259917172	Air Conditioner Model K3vkr	Air Conditioner	3	93	43	N	N	Great Air Conditioner	This is a fantastic Toaster. I would not recommend it.	2010-11-16	neutral
DE	1SOJzLAlRBwERN	kEK0D2yfIupQAiYX	aW2oR6aH3N	4881610843	Refrigerator Model 5qprA	Refrigerator	4	6	1	N	Y	Excellent Air Conditioner	This is a fantastic Air Conditioner. I would recommend it.	2018-06-23	positive
FR	Un2i125azyOoDS	GdoWPc3aZEDZ14RZ	6tAu2fbxMZ	8954207495	Refrigerator Model lJia6	Refrigerator	1	79	36	Y	Y	Excellent Air Conditioner	This is a poor Toaster. I would not recommend it.	2021-04-24	negative
CA	yZtKmoHNpR0XmC	EqsZeJzNTpvrMBRK	6xgdFT6huU	1619281076	Microwave Model txnLx	Toaster	1	3	52	N	N	Excellent Microwave	This is a poor Air Conditioner. I would not recommend it.	2020-03-11	negative
DE	FZZYaTQ2eSAstx	lwi6qUxspzjzBVAR	SghJEwT6GE	9986081444	Blender Model TJb0y	Microwave	5	24	74	N	Y	Terrible Blender	This is a unsatisfactory Air Conditioner. I would not recommend it.	2013-09-17	neutral
US	espoO4DNb2WjkP	DVKTCBkYgJzw6AUx	cKukimMI7x	2873405677	Refrigerator Model 5R2kl	Refrigerator	1	54	40	Y	Y	Not good Toaster	This is a unsatisfactory Air Conditioner. I would not recommend it.	2017-02-20	neutral
CA	zTa6SNrZKKnLd8	SGfO5egtM1sM8q1x	vILf7FmYJO	7671153588	Toaster Model Ma95G	Microwave	5	10	65	N	Y	Terrible Air Conditioner	This is a excellent Refrigerator. I would recommend it.	2016-12-17	neutral
DE	cNpjYgIiDo1bYz	N6B3DvTrtRI3Br1l	DT7w2c27X9	4012389558	Blender Model J9lxX	Air Conditioner	3	53	60	Y	Y	Average Air Conditioner	This is a excellent Blender. I would recommend it.	2016-03-06	positive
DE	Jw7hxCA7PoiGU6	J5O6BEf5He6bPyOC	vMPKLFvquo	3287079825	Air Conditioner Model feumu	Microwave	1	93	51	N	Y	Not good Toaster	This is a excellent Refrigerator. I would not recommend it.	2012-07-12	positive
CA	yelRC1p37onBze	VQ6u13gXeLyXDa6s	iu1fZkr2S5	6344486625	Microwave Model 7PhKI	Refrigerator	3	84	7	Y	N	Great Refrigerator	This is a poor Microwave. I would recommend it.	2013-09-21	positive
FR	APUCxpB5aDFDmY	eMN5P5KJfgq1yDll	892AqMl5lt	2223563407	Refrigerator Model JHMMY	Microwave	2	60	84	Y	Y	Terrible Microwave	This is a fantastic Air Conditioner. I would recommend it.	2019-01-04	negative
CA	BeygNBoL2uOxqa	I7XH2ZDBCRT3j9cw	CYdu7NVA8Y	2658601373	Toaster Model JGiq0	Refrigerator	2	2	22	N	Y	Excellent Air Conditioner	This is a poor Toaster. I would recommend it.	2010-04-18	positive
CA	T8WxkjJGcnm8i5	eVhWRZAv8uquplan	QkJX9Nmcvb	1516127686	Toaster Model 6cMlx	Air Conditioner	4	5	27	N	N	Average Refrigerator	This is a unsatisfactory Toaster. I would not recommend it.	2013-02-27	negative
US	wEfn1MtjvI1XOn	Dx0giAuuJ5T95G80	vAtCClnURn	1621670194	Refrigerator Model h3cb4	Toaster	1	30	21	N	Y	Not good Air Conditioner	This is a mediocre Blender. I would not recommend it.	2010-06-17	positive
CA	AMTxb2bdUAorH3	qTKh9IeNc00PsW2O	pkdcIPwz3W	2777668753	Refrigerator Model LRGpO	Blender	1	49	58	Y	Y	Not good Microwave	This is a mediocre Air Conditioner. I would recommend it.	2012-07-09	negative
CA	TJm0sFaMDlVKoA	ogTGTVDxCWrrp4I7	Z3DU0hy5Z1	5512086415	Microwave Model YJtf8	Air Conditioner	3	6	52	Y	Y	Great Blender	This is a mediocre Air Conditioner. I would not recommend it.	2011-09-17	negative
US	yby8pUavRROqOu	8i9O02VYfQ1xSHFU	CEJAZloWXu	6169028181	Blender Model o6s4P	Air Conditioner	3	55	33	N	Y	Great Toaster	This is a unsatisfactory Blender. I would recommend it.	2013-07-17	neutral
FR	d4HE5yHfRGOf9J	36JS2Ba7q2nZuG0W	PTRE7V10TX	2209380987	Air Conditioner Model KPaIc	Microwave	5	42	83	Y	N	Excellent Refrigerator	This is a poor Microwave. I would not recommend it.	2022-01-03	negative
CA	CYUBbqQMq0wehG	9EQ7uvH6qrXzx9Mx	mBf8adY1AI	1619125466	Blender Model fpNAi	Microwave	5	1	2	Y	Y	Average Microwave	This is a poor Air Conditioner. I would not recommend it.	2012-06-20	neutral
US	PsXl5sb6baFglj	puBwZvMUPnsaC1KB	whwmNGVc2S	5543007086	Blender Model T6j99	Blender	5	23	99	Y	Y	Not good Toaster	This is a mediocre Blender. I would not recommend it.	2018-05-14	neutral
US	DRIWYRyTlpt5aB	2LujkkJmThkHEKCM	ow3rBZpKJo	2888980925	Toaster Model xAXgE	Refrigerator	3	45	36	Y	N	Great Air Conditioner	This is a unsatisfactory Air Conditioner. I would recommend it.	2010-10-09	positive
US	Cj1iC8BBx4J99S	c8CLDU4lnIOiFws9	j8cjswyZfi	1081776562	Blender Model 4eyFd	Blender	2	95	59	Y	N	Great Air Conditioner	This is a unsatisfactory Toaster. I would not recommend it.	2020-04-30	negative
CA	Z8Kwf0hVwoHIhz	JhgMDqMqzh0SN4mR	EVBwVev0Mv	1931841160	Air Conditioner Model 2sG5A	Refrigerator	2	100	77	N	Y	Great Air Conditioner	This is a fantastic Microwave. I would recommend it.	2015-12-09	negative
DE	X17Uh4GFWl3Lwb	Bo0vb7TFjABh7Ncq	zQVPLJ5KrX	7225776897	Blender Model zDFKT	Toaster	5	15	5	N	Y	Average Air Conditioner	This is a unsatisfactory Blender. I would recommend it.	2013-06-08	positive
UK	6VYbJ1OjkFjDot	u1zg53cGRD7JsMw5	whlTcYA3zN	1532962490	Air Conditioner Model P0fu3	Refrigerator	2	8	28	N	Y	Average Blender	This is a unsatisfactory Air Conditioner. I would recommend it.	2019-09-26	neutral
CA	EHNEPxHCCzgVJ5	Pnx6VDcHCNidmiNa	zMgEL3JuJ0	4726891416	Toaster Model 4tQ14	Microwave	4	54	15	N	Y	Great Toaster	This is a mediocre Air Conditioner. I would not recommend it.	2014-05-29	positive
US	oUOxCRMDuAK8DA	snFPLd4WyD4Wk9Mm	SKK9sTeOHi	8524674151	Blender Model FCj8d	Blender	3	43	11	Y	Y	Terrible Toaster	This is a unsatisfactory Air Conditioner. I would not recommend it.	2017-12-31	neutral
CA	psJPExwx9WZJ18	OCYBTwIqErDXMAye	GfSHziNvKz	3042995364	Microwave Model FF015	Microwave	1	80	33	Y	Y	Great Blender	This is a excellent Microwave. I would not recommend it.	2017-09-15	positive
CA	G0zt2NkTXkWang	QYdoQ2sw6K7Ly2h8	lUy7gQAjgv	9133491307	Refrigerator Model u0ndZ	Microwave	1	97	68	N	Y	Terrible Blender	This is a poor Toaster. I would recommend it.	2013-04-25	neutral
US	UTc3eH8V0bLRbM	kG15GGLye7tvdMh4	qSFtLGKBYl	8193027403	Blender Model pAS4p	Toaster	3	23	1	Y	Y	Great Refrigerator	This is a fantastic Refrigerator. I would recommend it.	2023-03-09	negative
CA	y201aIV4DOLAUl	074RUzFWW8m9L8dp	UHzKooispU	2641035053	Refrigerator Model 4551D	Air Conditioner	1	75	83	Y	Y	Average Air Conditioner	This is a fantastic Toaster. I would recommend it.	2016-04-18	negative
DE	yVVGGay4jHoz0W	HN6rIVgd1T0H3Wet	VoU6wGRv7x	3470352370	Toaster Model 0MbtW	Air Conditioner	1	47	30	Y	Y	Not good Toaster	This is a poor Toaster. I would recommend it.	2019-02-28	negative
CA	PaQX6lWLJKyDkl	7rqLxM84F8KOft0o	S4BU1cLOL3	8455020092	Refrigerator Model aMeiK	Refrigerator	4	87	62	Y	N	Great Refrigerator	This is a excellent Toaster. I would not recommend it.	2022-10-05	positive
UK	B7EVE9F87Ai9lM	FtavQ3DDXYykvcTt	isRlT1Lq9G	5482788574	Microwave Model I5ZMP	Air Conditioner	1	10	65	Y	Y	Not good Air Conditioner	This is a poor Air Conditioner. I would not recommend it.	2010-02-19	positive
DE	y8wpjayPU6dIjo	SiLlBxzrb8bc5drp	F8YKKR5Eej	3558438178	Microwave Model V7JZl	Microwave	2	96	52	N	N	Excellent Refrigerator	This is a poor Microwave. I would not recommend it.	2018-09-03	positive
UK	sq5ihT9ULsRD8j	ihjCdzAJByDE1aRz	WYjDieSjXv	6912794363	Air Conditioner Model oUBDE	Microwave	3	99	96	N	N	Excellent Refrigerator	This is a unsatisfactory Toaster. I would recommend it.	2011-06-26	negative
US	Zfr9yXrsN4pzC6	tpQZdd09Uj1ctpIN	0gkPd8Xh6p	9554082320	Microwave Model mFuL0	Refrigerator	3	40	55	Y	Y	Not good Microwave	This is a fantastic Blender. I would not recommend it.	2013-06-22	positive
DE	3rDLp9oTzch57o	chZioevlW94OJSwx	JYPMPDtmlC	9339141122	Blender Model G0KKt	Air Conditioner	5	70	30	Y	N	Average Microwave	This is a unsatisfactory Microwave. I would recommend it.	2020-12-29	neutral
UK	7P4rj9rv74aC9b	4Mi7BZE0SRVEouel	o4rpZPHnBx	7102423405	Blender Model 08eMp	Air Conditioner	1	59	53	N	Y	Excellent Toaster	This is a poor Blender. I would recommend it.	2013-10-03	negative
CA	OMbgte65QNjUGG	gSnbSySrhyoWHVye	XElEn1rOVw	8807035193	Microwave Model JQTWQ	Air Conditioner	2	4	93	N	Y	Great Air Conditioner	This is a fantastic Refrigerator. I would not recommend it.	2012-10-22	positive
US	ZMdQW7RhX1dJOQ	Cm5m9mxDCYZa2WZT	evE2Xa8pCL	7032387950	Microwave Model IhZFw	Air Conditioner	2	16	46	N	N	Average Blender	This is a poor Air Conditioner. I would recommend it.	2022-02-06	positive
US	cfak42CNVKVo5U	H3RDIFdqd6brGKdh	2PfXWipKxD	4656672785	Microwave Model 4o5oV	Toaster	3	45	3	N	Y	Not good Blender	This is a fantastic Refrigerator. I would recommend it.	2018-08-15	neutral
FR	dYq010A4mUId5n	CV6L9oNsj6oUQExD	GXWd24nmwT	5488685499	Blender Model vXuPR	Air Conditioner	4	98	0	Y	Y	Average Refrigerator	This is a poor Toaster. I would recommend it.	2017-05-18	negative
FR	MVOSIKm50SMKMJ	oHhJVkEskFcoVI3H	f0j5NX1GKH	1830036496	Blender Model EM2Zr	Microwave	1	10	7	Y	N	Not good Refrigerator	This is a fantastic Air Conditioner. I would recommend it.	2016-02-15	positive
US	GTiDTg7ehvdZMt	c9bme5GtmqTYpTgj	Ws3etHt4rt	2820639953	Refrigerator Model UWrxx	Air Conditioner	4	36	0	N	Y	Great Refrigerator	This is a fantastic Blender. I would not recommend it.	2017-06-23	negative
UK	EujpZ2Kqd5Cgcx	vgwDUqEE7cRFgYQ0	rl9DiIsCxW	5399642449	Blender Model 3i7Mz	Air Conditioner	1	96	25	N	N	Great Refrigerator	This is a mediocre Refrigerator. I would recommend it.	2022-10-07	positive
DE	Yxki3Zm4PmWncI	6zKEObtrLUJ8Xfyh	91ae521iZN	2245402139	Blender Model TBRYV	Blender	1	66	60	N	Y	Excellent Air Conditioner	This is a poor Refrigerator. I would recommend it.	2020-12-10	positive
US	kNBGCqsVqOs3nV	NewZWfqKl7TxdBao	HEd0SwDyAn	1178619582	Blender Model IbVS3	Toaster	2	42	51	Y	Y	Great Microwave	This is a unsatisfactory Refrigerator. I would recommend it.	2019-06-14	neutral
CA	sdbgvUjw9QwkTB	HItkB56l8kOGGj5C	HXuc9eGlRy	6463592593	Blender Model kHrAY	Refrigerator	2	59	50	N	N	Not good Blender	This is a mediocre Air Conditioner. I would not recommend it.	2020-06-05	neutral
FR	tW4jm3YdTn89aV	iIOzRSGBMD7RuwdR	ohYtFXXdO9	2464906891	Blender Model OlOnw	Toaster	5	47	19	N	Y	Average Refrigerator	This is a unsatisfactory Microwave. I would recommend it.	2023-05-31	positive
FR	0IhroPF6cLkI4t	pLd0ZK8JR263Ns0s	Xz32HA6ML6	9981412198	Blender Model k8Dxi	Microwave	4	82	42	Y	Y	Average Air Conditioner	This is a excellent Blender. I would recommend it.	2013-09-16	negative
US	Z0CDMYsVvoNWf1	PxBH0oDoYVZOeDqQ	6Ft2ykHkAT	9474201129	Refrigerator Model DTc2D	Toaster	3	25	70	N	N	Terrible Toaster	This is a poor Blender. I would recommend it.	2015-05-04	negative
US	wB0tdv6sSS8bTP	TDIVuWGxfB1gZ0OW	xsBzvvPwB8	3406467235	Air Conditioner Model dPn4P	Blender	4	71	60	N	N	Excellent Refrigerator	This is a excellent Blender. I would recommend it.	2014-03-19	neutral
DE	9ZEUA7KbBPCsep	pGwQSahV48p0vmOO	VVWeUN29qn	9370539540	Blender Model 1n9mq	Microwave	3	10	25	Y	N	Excellent Toaster	This is a mediocre Microwave. I would recommend it.	2022-03-04	negative
CA	IwM2Qs5ecSn7Qp	jJuVMXc8EmhnAN3o	NY5sClm6sd	3171476069	Microwave Model eTdV1	Refrigerator	5	75	66	Y	Y	Average Toaster	This is a fantastic Microwave. I would recommend it.	2017-03-25	positive
FR	AxUO7CdKalCCCw	NMNieWgmmzOxhR0L	Ut21LTfhA0	6505467301	Toaster Model Z0ZQM	Toaster	1	50	60	Y	Y	Not good Air Conditioner	This is a excellent Toaster. I would recommend it.	2010-02-20	negative
CA	GtNmBzO5FNqBRI	gSTQ8hwbEG9fa9Tb	12d0UO1c50	7991383814	Air Conditioner Model NxvU0	Toaster	2	87	31	Y	Y	Terrible Microwave	This is a fantastic Microwave. I would not recommend it.	2020-02-19	positive
FR	dpke9etaOr1DcY	AdGjQNwZ35fxNCgX	VhBWYBjqBk	2812791030	Refrigerator Model 0UKrN	Blender	5	55	51	Y	Y	Terrible Microwave	This is a unsatisfactory Air Conditioner. I would not recommend it.	2013-03-30	negative
FR	zTnHT8dMMZ0Erz	EsdyLRDGJCRHF22G	ZwZrPULT98	3180765701	Toaster Model yACbl	Blender	5	25	17	N	Y	Excellent Blender	This is a fantastic Air Conditioner. I would recommend it.	2015-10-04	positive
FR	GjhLZJYtFfbRUA	vwgyuljVoRxxiUo3	8bjCJmPbJh	5421930800	Blender Model 2VKJ7	Air Conditioner	4	82	94	N	Y	Not good Blender	This is a mediocre Toaster. I would recommend it.	2020-01-30	positive
CA	Od360Am5t3wKr4	6BkBOb2I19HNHVmQ	WDP6cbjiH7	6861000587	Refrigerator Model tLTTs	Refrigerator	1	43	69	N	N	Not good Toaster	This is a poor Microwave. I would recommend it.	2016-03-06	positive
UK	snjF943ZJus5Fz	GXDgmSRch43gT0HY	ZtJqJ7Phan	5653218201	Toaster Model Y4saW	Refrigerator	4	15	90	N	Y	Excellent Microwave	This is a excellent Microwave. I would not recommend it.	2019-05-29	negative
CA	ARHwSZF87iaTjA	6aJh0mTcfaX55d91	z6uFgWRUg5	6609839618	Refrigerator Model eVLG2	Blender	5	100	94	N	Y	Great Toaster	This is a excellent Blender. I would not recommend it.	2015-01-30	neutral
DE	543WpWpDu9RTj5	QnGmXTkSU3XzrZMz	cQOUw5JKA0	5323762174	Microwave Model 6ioYA	Blender	2	39	77	Y	N	Excellent Microwave	This is a poor Blender. I would not recommend it.	2017-01-28	positive
FR	I9kmpk0HK84cK1	Xipl7vySuhft4MOC	lLI5663JKL	7220578419	Air Conditioner Model A2AzW	Blender	3	63	41	Y	Y	Terrible Blender	This is a poor Air Conditioner. I would recommend it.	2012-05-18	negative
UK	e8bykc3nLEx9yf	fIzGTDGRQwnqFr7f	eUDJ6RWSUQ	4451791110	Microwave Model H5V19	Toaster	2	87	18	N	Y	Great Blender	This is a mediocre Air Conditioner. I would recommend it.	2013-07-13	negative
FR	mpEjFYVGeAdB4z	sGsPlibGu6kXvrNN	EFEmBCuO13	5315044554	Air Conditioner Model 7I1dh	Refrigerator	4	47	32	N	N	Average Refrigerator	This is a excellent Microwave. I would not recommend it.	2012-09-16	positive
US	1iFHX8MWS7QbNT	GODL9qcXgIBReuyG	ckDJZxwdlx	1192252765	Toaster Model XsAqP	Air Conditioner	4	81	98	N	Y	Average Refrigerator	This is a fantastic Toaster. I would recommend it.	2021-10-31	neutral
CA	Q1Xisu79fj8Vr6	j91UOUAzY5vDaqKD	Nyib71mNj2	9017758518	Toaster Model 2iroh	Air Conditioner	5	46	61	N	Y	Excellent Refrigerator	This is a excellent Blender. I would not recommend it.	2021-07-10	negative
DE	LzfX36KdX2rWxN	2DBPoXAHycXbNWqu	puTwS3ot3y	8472724499	Refrigerator Model NUS3R	Toaster	2	60	71	N	Y	Great Refrigerator	This is a unsatisfactory Blender. I would not recommend it.	2018-09-27	negative
US	f1Chqoncz4Zmm6	3zeyNPhJX9j0HjrR	FIrE24ULHU	4919672594	Microwave Model 3f3IH	Refrigerator	3	88	91	Y	Y	Great Toaster	This is a unsatisfactory Blender. I would recommend it.	2010-12-12	neutral
FR	DglWHPAhuRBujm	o01FTVocUMPOEpY1	55H6tOiSTB	5044846851	Air Conditioner Model lnSRC	Refrigerator	3	52	95	N	N	Average Blender	This is a mediocre Toaster. I would not recommend it.	2022-11-09	neutral
DE	QF79CprGDwRUYh	57SFIxAyz7LEXpQ5	FCD5tseXeq	4234056388	Microwave Model mjfJ4	Air Conditioner	3	93	48	Y	N	Average Microwave	This is a mediocre Microwave. I would recommend it.	2013-11-15	neutral
UK	t32IgZdPCsYTjq	aGWXZm39yZUfda7Z	xpNBZCbJCF	2574845323	Toaster Model SxM0P	Air Conditioner	5	66	79	Y	N	Terrible Blender	This is a fantastic Refrigerator. I would not recommend it.	2012-12-08	neutral
UK	PepoxvyG0fV76C	oMTgXYHaBQejAGCz	oZZOeekf31	8270640429	Microwave Model SYv4t	Toaster	4	43	90	N	Y	Not good Air Conditioner	This is a mediocre Microwave. I would not recommend it.	2017-11-11	positive
FR	fJ40okSgjFKikl	ZAe4RHAN5Q9mzlb5	6SWx1qfIET	9711517639	Refrigerator Model 2PERz	Microwave	4	31	38	Y	N	Excellent Air Conditioner	This is a fantastic Microwave. I would not recommend it.	2017-07-08	neutral
US	ufaf4teIZPz8Qj	T8dHrvDfkIrk1iXB	sg1ElWBc8y	9109944770	Toaster Model LNZo2	Toaster	1	21	49	Y	N	Great Toaster	This is a mediocre Blender. I would recommend it.	2017-08-13	neutral
FR	E7J6kYJYfdrHMO	ajRqWSY72qWOxFsA	QIUKKYjRa7	5028312424	Refrigerator Model BGLrD	Air Conditioner	5	45	27	N	Y	Average Microwave	This is a unsatisfactory Refrigerator. I would recommend it.	2019-10-04	neutral
CA	PWcgdv8MZQwRFr	IHcwCyuGg5YRUBel	FYgjVPlRDi	5706682971	Blender Model ibSSl	Microwave	3	18	58	N	Y	Great Blender	This is a mediocre Toaster. I would not recommend it.	2023-06-07	negative
FR	cubPfVj8sKVnxS	tSCQYg3wuU5CJw1P	TzvLYTOdwo	7084755760	Blender Model R8jFz	Toaster	5	46	100	N	N	Not good Blender	This is a unsatisfactory Toaster. I would not recommend it.	2018-10-26	positive
UK	znVyIVvAjNAKfH	3Q7dHKnH7PweaTkm	o2no1pZK7l	6837237827	Air Conditioner Model IqSb1	Refrigerator	4	89	79	Y	Y	Great Microwave	This is a mediocre Refrigerator. I would recommend it.	2020-02-15	neutral
